clip,side,reward_mean,reward_sem,consumption_mean,consumption_sem,distance_mean,distance_sem,signed_err_mean,final_train_reward
-0.25,lower,177.67913604736327,1.3036088483496218,7.32,0.07250615737399724,89.4670426940918,1.0109046623311433,0.009639562868978829,168.91738642930287
-0.1,lower,172.27958404541016,1.3037717137457823,8.82,0.11317315611621914,89.04688919067382,1.209894994805511,0.01318054334493354,164.6121714886254
-0.0005,lower,-2066.5082543945314,42.083311802946625,134.1,1.8547787150042059,2128.73322265625,22.241740720313164,2.588807559013367,-1458.6556933036973
0.0,lower,-10.358140563964843,108.15912632780143,15.9,3.0110341297654273,206.68649642944337,57.50172955526854,0.15038829509168863,-3705.904784906449
0.0005,upper,15.322430610656738,0.0,0.0,0.0,214.31015014648438,0.0,-0.10593303292989731,61.42238109360544
0.1,upper,142.69431289672852,1.5828191677404797,13.36,0.19537509711175716,125.56041824340821,2.3012489352695673,-0.03856530640274286,151.90555473284488
0.25,upper,-10306.358515625,129.6058468595499,288.0,0.0,4697.223076171875,28.883252827625896,6.029470348358155,-10129.041763731077
