episode,total_reward,avg_reward,total_distance,avg_distance,total_consumption,avg_signed_err,clip,label
0,-3882.751220703125,-8.987850189208984,2244.721435546875,5.196114540100098,148,2.8075692653656006,-5e-05,lower clip -5e-05
0,15.322430610656738,0.03546858951449394,214.31015014648438,0.49608829617500305,0,-0.10593303292989731,5e-05,upper clip +5e-05
