_step,_runtime,_timestamp,train/reward,train/reward_rolling_avg,train/distance,train/consumption,train/actor_loss,train/critic_loss,train/entropy
70,0.170954083,1785042923.837138,120.92958173288463,123.19504842190582,137.94471107795835,14,-0.002390052381088026,1.0227477997541428,0.24267450161278248
72,0.170954083,1785042924.0964859,110.57397398587882,122.4735866244526,148.17824659496546,14,-0.0031224224949255586,0.975216306746006,0.23021021392196417
74,0.170954083,1785042924.3521438,124.80664988136888,122.35187785076634,140.17404643073678,15,-0.0022711618221364915,1.5412109196186066,0.1906305206939578
76,0.170954083,1785042924.631498,116.31231846737936,122.5179275833306,144.46160838752985,11,-0.006332714343443513,2.275141589343548,0.26546396408230066
78,0.170954083,1785042924.889545,114.94641262626253,121.85125043920138,159.94242487847805,13,-0.002796451444737613,0.8837125934660435,0.2698662765324116
80,0.170954083,1785042925.172139,127.14789305024777,121.17872171682306,139.68760624155402,13,-0.0038474766770377755,5.909229636192322,0.19924950320273638
82,0.170954083,1785042925.452225,128.53909249854985,121.24737914728863,149.15924301743507,11,-0.0027765887207351625,1.3524585403501987,0.2521638534963131
84,0.170954083,1785042925.707716,120.11769667674925,120.39202079452897,133.3163572102785,10,-0.002721474156714976,4.712984219193459,0.22209679894149303
86,0.170954083,1785042926.022014,118.2664525993489,120.81316649594659,143.8348868712783,14,-0.0036543614114634693,2.468223415315151,0.19506647530943155
88,0.170954083,1785042926.281899,132.77048896315827,121.11552995732903,130.15155859291553,17,-0.0030673423025291413,2.674999989569187,0.17734667379409075
90,0.170954083,1785042926.563128,117.06609030915904,120.44517017335409,147.91651287674904,13,-0.0004766967467730865,4.261626526713371,0.2198858903720975
92,0.170954083,1785042926.840344,129.99492051433887,121.249459196261,134.96270723082125,16,-0.004464554134756327,1.1895672604441643,0.20984081365168095
94,0.170954083,1785042927.096938,100.12285767712972,119.86111303554176,181.46447272785008,22,-0.001408586002071388,4.505470708012581,0.21247877087444067
96,0.170954083,1785042927.3673658,102.29753731347766,119.0440973901899,166.11046026274562,11,-0.0025412191171199083,5.66392657160759,0.23732321057468653
98,0.170954083,1785042927.647753,126.71638299515125,120.68334639808928,147.28227703273296,13,-0.002962325350381434,2.465054713189602,0.12427355395630002
100,0.170954083,1785042927.9371562,132.3135166669544,122.89238954569069,124.4144242927432,10,-0.002675990166608244,2.205133281648159,0.19745019730180502
102,0.170954083,1785042928.266989,116.1035180126869,124.51124423041692,127.28939154371619,12,-0.004808424215298146,1.1315286792814732,0.18863626942038536
104,0.170954083,1785042928.545208,131.05770463058752,125.06743928209914,158.94379298761487,15,-0.0026565194712020457,2.5053590163588524,0.22944770753383636
106,0.170954083,1785042928.836288,128.11624623203966,125.02474657584153,128.80849448964,17,-0.0031225873244693503,1.7594422399997711,0.22277057822793722
108,0.170954083,1785042929.1366441,118.45628000051634,124.92923975599525,152.49288867413998,9,-0.0013692969223484397,2.2136944085359573,0.18708313256502151
110,0.170954083,1785042929.441059,111.90304035950818,124.60885731929694,165.90192162245512,12,-0.0026540353428572416,2.0486791878938675,0.2634662911295891
112,0.170954083,1785042929.70948,138.04108208510962,123.83458187440684,140.89136707037687,14,-0.0032762097398517653,1.2400131523609161,0.30612417683005333
114,0.170954083,1785042930.003117,153.0144183130379,123.49850864705942,113.67723663151264,11,-0.0062425741343759,2.990221954882145,0.20626987423747778
116,0.170954083,1785042930.277087,118.61139940602875,123.59475688706301,134.78204276319593,11,-0.001159741310402751,2.649921491742134,0.1836692150682211
118,0.170954083,1785042930.569854,123.83539689704305,124.32578269074955,124.97833101451397,12,-0.0017962080601137131,1.683740273118019,0.16912517324090004
120,0.170954083,1785042930.866587,130.6284409172944,125.06900221581849,133.35781180113554,12,-0.0018578300951048732,2.491135135293007,0.2262150440365076
122,0.170954083,1785042931.142367,137.21486344573947,126.11114405801698,125.32716063410044,13,-0.001875094254501164,3.2896769493818283,0.171302973292768
124,0.170954083,1785042931.437263,142.25671800676426,126.90423131248326,116.14169601723552,14,-0.0023299220483750105,1.8518448173999786,0.2376326760277152
126,0.170954083,1785042931.709847,140.98331042120378,127.98893612014515,138.6168581880629,11,-0.0036412435001693666,2.7901469469070435,0.2811500672250986
128,0.170954083,1785042931.983017,138.78918219457307,128.3152189473084,126.36889227479696,12,-0.0021443469740916044,3.964948743581772,0.17013414110988379
130,0.170954083,1785042932.3095229,153.49951320897677,130.17597143523412,113.6635619699955,12,-0.00272606938960962,2.8328664153814316,0.15610058326274157
132,0.170954083,1785042932.58472,113.41169541680006,129.89230529732467,142.72865557298064,12,-0.0009181240457110107,3.1992615535855293,0.17185017745941877
134,0.170954083,1785042932.914838,133.0234459672047,130.56947628758823,139.34585932642221,12,-0.0018345931021030992,2.111553877592087,0.2052628705278039
136,0.170954083,1785042933.192075,126.34121651058781,130.93992179218904,124.78748759254813,10,-0.00176395864400547,1.7793562784790993,0.17619999777525663
138,0.170954083,1785042933.4475222,131.36510926861487,130.58635092688144,124.51420778036118,15,-0.002801095019094646,2.031580865383148,0.24633264355361462
140,0.170954083,1785042933.754997,140.56835176660343,131.58173305915454,125.00099316984415,13,-0.0022800734150223434,1.8735252767801285,0.2522650985047221
142,0.170954083,1785042934.014188,121.89171474331036,130.9987864002615,151.64941617660224,13,-0.0008854981570038944,3.121546745300293,0.15108685102313757
144,0.170954083,1785042934.26608,121.76191253632155,132.32899780690366,125.55211569368839,12,-0.004026599519420415,3.350320875644684,0.2058811653405428
146,0.170954083,1785042934.543513,140.16094428829385,133.33407934241689,129.23041360080242,9,-0.002533543563913554,1.6723283380270004,0.13029834534972906
148,0.170954083,1785042934.8020182,147.05790763939515,133.16543118034699,111.55567259341478,9,-0.0026708950754255056,1.3120942488312721,0.17091102711856365
150,0.170954083,1785042935.102526,109.2494586304579,133.1276497871338,145.14197494462132,15,-0.004593988734995946,1.0199908167123795,0.22097386699169874
152,0.170954083,1785042935.356351,129.40713831642526,133.37725352800538,130.9476831778884,17,-0.0025830587837845087,1.5982042625546455,0.23810193315148354
154,0.170954083,1785042935.614742,140.78810263923702,133.70387377333947,117.5937784127891,14,-0.0019724607409443706,2.0100750997662544,0.16205126605927944
156,0.170954083,1785042935.893358,144.53494570812046,134.34222601007627,117.2007651925087,12,-0.002408857602858916,2.822564512491226,0.22424947191029787
158,0.170954083,1785042936.1498308,141.84436442559152,134.40920592516525,120.4766321927309,12,-0.001799805264454335,1.3641537055373192,0.12869503069669008
160,0.170954083,1785042936.4361768,139.93512830472835,135.19626308924447,113.74743550270796,11,-0.002056545519735664,2.1522667557001114,0.2019154578447342
162,0.170954083,1785042936.712066,141.82560421777595,136.02695818068736,117.22616912052035,7,-0.00380400987342,1.373228508979082,0.24300647899508476
164,0.170954083,1785042936.963211,139.62511533250316,136.36416852580095,112.79908312112093,10,-0.0031347458134405315,2.3806829899549484,0.20351634174585342
166,0.170954083,1785042937.62082,145.27816564111055,137.71327971456674,115.86036269087344,9,-0.0029793076682835817,1.0197340808808804,0.24778048042207956
168,0.170954083,1785042937.887635,140.41178492830653,137.58320574758548,113.58505516499281,15,-0.0013785898336209357,3.0228253975510597,0.15428632870316505
170,0.170954083,1785042938.1650088,148.41511705640983,138.02102012734167,106.32847928255796,15,-0.003134529455564916,1.5666288137435913,0.28733686823397875
172,0.170954083,1785042938.4454029,132.3740420532224,138.1544371175898,132.08895699307323,9,-0.0028486031224019825,1.6612937152385712,0.19436305947601795
174,0.170954083,1785042938.698613,141.26251944658858,138.04729635286733,113.21231178939342,12,-0.008207439619582146,1.128014262765646,0.26750495843589306
176,0.170954083,1785042938.94998,124.93216269703656,137.2209743720406,129.68279535323381,14,-0.003829411609331146,1.8367987498641014,0.203774887137115
178,0.170954083,1785042939.226305,156.03788475912052,138.44337276466698,109.04568749666214,11,6.617361214011908e-05,1.410782802850008,0.21099031437188387
180,0.170954083,1785042939.5105238,142.80717187628554,138.0192292756836,113.99606950767338,9,-0.0017140265554189682,1.6602360531687737,0.16797246225178242
182,0.170954083,1785042939.793459,111.1315885160684,137.44262574858809,142.2225195094943,17,-0.0038485073600895703,1.463736366480589,0.26502662897109985
184,0.170954083,1785042940.045815,126.55780198393131,137.34348030955337,132.33315989375114,15,-0.0018256355542689562,1.8108932673931122,0.14981659967452288
186,0.170954083,1785042940.301126,143.67644286102697,137.61747933338333,125.76644368469715,15,-0.0013285967434057966,2.360803008079529,0.15268197376281023
188,0.170954083,1785042940.580172,167.56229984356148,138.46886309545522,87.56896119564772,12,-0.0015721197705715895,2.6844340711832047,0.206266894005239
190,0.170954083,1785042940.860611,133.0860138848026,138.17165199210103,131.4800026267767,13,-0.00263480213470757,3.259149596095085,0.18632654752582312
192,0.170954083,1785042941.115488,123.91902684232558,138.39700572490966,126.27078161109239,15,-0.0046961025218479335,1.8729881718754768,0.3292006589472294
194,0.170954083,1785042941.427219,135.62890632515783,138.88314187965216,122.35849565267563,13,-0.002098500815918669,1.7205835729837418,0.2804845869541168
196,0.170954083,1785042941.685109,156.20531222634338,139.3043081280701,98.69848492741585,14,-0.001198656580527313,2.338885560631752,0.15540170948952436
198,0.170954083,1785042941.9650419,148.69374575385024,140.0686646422764,117.6367896553129,13,-0.0024578312295489013,2.461545318365097,0.13009085413068533
200,0.170954083,1785042942.244009,136.05913676910492,140.2403319906604,116.98679822683334,12,-0.005833203176734969,1.2181847132742405,0.2815585471689701
202,0.170954083,1785042942.497532,127.3177379038549,140.77760104238553,121.26631933450699,16,-0.004008826130302623,1.8314182832837105,0.32914085127413273
204,0.170954083,1785042942.775095,130.1974185734583,141.03310235104422,135.29320129938424,11,-0.002538263754104264,1.8028419986367226,0.21523180790245533
206,0.170954083,1785042943.0401258,150.7747722320411,141.5162810344724,108.48414074629545,14,-0.0026921605895040557,1.6590966805815697,0.21965316124260426
208,0.170954083,1785042943.2948868,171.2994637651191,141.70284349109664,90.02131894230843,14,-0.0055241191876120865,4.435466483235359,0.2196922367438674
210,0.170954083,1785042943.597652,153.9055694703436,141.83475821445484,103.45367655158043,12,-0.002019293373450637,2.2350724190473557,0.24281990434974432
212,0.170954083,1785042943.853211,141.6403416054078,141.42743422757093,113.38333303295076,13,-0.002679775847354904,1.5605617463588715,0.17239779233932495
214,0.170954083,1785042944.133308,157.47100772295053,141.04311591181624,100.38308446854353,10,-0.0052770545007660985,1.0474443137645721,0.2381302323192358
216,0.170954083,1785042944.3883579,163.09632571596018,140.43627805756168,106.18469797819853,16,-0.003635874018073082,1.7463349178433418,0.31970890052616596
218,0.170954083,1785042944.643244,150.1592385802219,141.16306746822906,103.35216447710991,20,-0.0032519559608772397,2.4120419174432755,0.36411902494728565
220,0.170954083,1785042944.95859,159.5862104686473,141.2817678347303,102.22414496913552,14,-0.002630037604831159,0.9326461274176836,0.279385207220912
222,0.170954083,1785042945.232459,112.14091725019176,140.96652818734327,158.31065659970045,16,0.00041174254147335887,5.60035914182663,0.17561264522373676
224,0.170954083,1785042945.504742,142.5423013682611,140.61755624817928,126.82794197648764,12,-0.0030894065130269155,2.317222721874714,0.20150643959641457
226,0.170954083,1785042945.8412092,126.2362077821883,141.21590289316302,144.67766500636935,16,-0.002132560810423456,0.785234097391367,0.19035135209560394
228,0.170954083,1785042946.110516,152.21744112557903,140.33624934043772,108.19285568222404,13,-0.001597902155481279,2.0885373279452324,0.1147530791349709
230,0.170954083,1785042946.434719,164.67882617119773,140.9711474468841,94.15954879671335,8,-0.003220622835215181,0.9635807015001774,0.2245423635467887
232,0.170954083,1785042946.6895108,163.2227222481806,142.47579910091525,111.2096942178905,12,-0.006164641701616347,1.4342103525996208,0.23483171686530113
234,0.170954083,1785042946.950542,146.2494779025895,143.53021194634704,112.64977559819818,13,-0.0025084525696001947,1.5406074449419975,0.22680733911693096
236,0.170954083,1785042947.280403,144.11867538599276,144.0367103976247,119.06485036760569,10,-0.0014019298760103993,1.124989751726389,0.15632003545761108
238,0.170954083,1785042947.539959,150.68379615225686,143.71026103611572,112.1274769231677,11,-0.0028833154356107116,3.0440013483166695,0.25338131561875343
240,0.170954083,1785042947.823803,150.4842456227184,144.48497521988338,109.22794169187546,13,-0.0007019047043286264,2.5626349598169327,0.21520361583679914
242,0.170954083,1785042948.1017349,152.0416883241568,144.9746662014645,107.72598963603377,13,-0.002359967736992985,0.7883682288229465,0.2518742075189948
244,0.170954083,1785042948.355551,155.62055632632013,145.19385618526897,97.66119220852852,10,-0.001161407635663636,2.7812998443841934,0.2337418906390667
246,0.170954083,1785042948.663336,139.0607501358444,145.00209205715544,119.38930688798428,14,-0.0009514734847471118,3.607583999633789,0.137438356410712
248,0.170954083,1785042949.045111,158.78820823445548,144.88537868083134,92.86242691799998,11,-0.0027223140350542963,1.3558558151125908,0.2636075671762228
250,0.170954083,1785042949.664374,168.92472279961362,146.11449888820925,90.53272626549006,14,-0.0027556647546589375,1.1785291321575642,0.2659354954957962
252,0.170954083,1785042949.974572,148.6308767264532,146.45512796513339,110.83966805040836,14,-0.002499645168427378,2.0186736807227135,0.2141509372740984
254,0.170954083,1785042950.254158,160.01490855416344,147.5253958325005,94.73323056474328,10,-0.002674004004802555,0.8917666338384151,0.2428873423486948
256,0.170954083,1785042950.514027,130.39287602860628,146.99010497336846,142.64428931847215,12,-0.0022707293537678197,1.992912009358406,0.1989109180867672
258,0.170954083,1785042950.795263,166.7297935619006,147.5428949663744,83.24563213065267,13,-0.002310434079845436,2.0637494027614594,0.2809475539252162
260,0.170954083,1785042951.0902982,159.8699717195504,148.06886750410763,99.17197896912694,9,-0.0030837223603157327,1.863156482577324,0.2450575502589345
262,0.170954083,1785042951.373593,137.45356260520893,147.8839972625092,121.94588834047318,15,-0.003552226145984605,0.808525163680315,0.20933050103485584
264,0.170954083,1785042951.629527,149.85108800493555,148.48435011770707,115.8856215402484,10,-0.004794110587681644,1.5364688411355019,0.3292258195579052
266,0.170954083,1785042951.882574,148.06106285295533,149.06759971001708,106.64480823278427,14,-0.004243324758135714,0.9025755506008863,0.29795422591269016
268,0.170954083,1785042952.1602628,159.9788155147989,149.14008234241027,104.4427987486124,9,-0.0020011410233564675,1.8995034396648407,0.2025904944166541
270,0.170954083,1785042952.440823,154.72342781052652,148.77287626176022,101.23467219248414,13,-0.0023842232330935076,1.8462965078651905,0.21431216690689325
272,0.170954083,1785042952.701073,144.23725383374725,149.41100988298078,117.883316103369,11,-0.0034557588514871895,1.9763269945979118,0.2538316110149026
274,0.170954083,1785042952.982914,145.826977164414,150.46490108667865,113.39156447350979,14,-0.004093571042176336,2.1172089278697968,0.2708483086898923
276,0.170954083,1785042953.2390232,152.83032299508693,150.71253194366074,105.33945498988032,13,-0.0024992401158669963,2.1091166473925114,0.18940664548426867
278,0.170954083,1785042953.518235,157.1679653929917,151.71671894758433,110.75633196160197,14,-0.00233136722818017,2.1716737374663353,0.26462682615965605
280,0.170954083,1785042953.7994518,125.64996434038234,150.67047267710683,133.95929643511772,16,-0.003872445275192149,0.9908796958625317,0.31433277763426304
282,0.170954083,1785042954.0518348,153.54191939082955,150.4416184657636,103.39412544667721,15,-0.003767562215216458,1.0551409609615803,0.2955413246527314
284,0.170954083,1785042954.329709,111.88971116911415,149.39049527612949,153.04879939183593,18,-0.003687048243591562,2.402177020907402,0.2862376533448696
286,0.170954083,1785042954.586657,138.65326152898396,149.38088632557444,133.04733066633344,15,-0.004805004660738632,2.116767220199108,0.3269324582070112
288,0.170954083,1785042954.838469,133.28619394761864,149.71503841151397,116.71913455054164,15,-0.004087547000381164,2.901676766574383,0.25890144892036915
290,0.170954083,1785042955.1381178,161.13994059358458,149.34218504587193,99.23006298393011,11,-0.004576871462631971,1.8197612389922142,0.31111408583819866
292,0.170954083,1785042955.39249,157.51277322133038,149.58520272751613,92.6874940879643,12,-0.0032690300868125632,2.039422355592251,0.2353612780570984
294,0.170954083,1785042955.671077,150.01424958248194,149.44093140749567,107.4192996583879,12,-0.0026878101052716374,2.15924946218729,0.22961202636361122
296,0.170954083,1785042955.9238982,148.14933313632906,149.3414740794664,113.2098294235766,12,-0.005499231687281281,3.8585343211889267,0.3169085457921028
298,0.170954083,1785042956.2185721,164.11823467143114,149.6701629575962,94.6145403161645,13,-0.002502182964235544,3.01993690431118,0.26396144833415747
300,0.170954083,1785042956.521433,148.4283588055729,148.97208712431112,100.50799718312919,13,-0.0059527617413550615,0.952809065580368,0.2978147603571415
302,0.170954083,1785042956.776298,144.38000056870027,148.84979417182913,100.7869448531419,13,-0.0029431877192109823,1.4174001216888428,0.24621527455747128
304,0.170954083,1785042957.032804,127.10070103440282,147.87427270394625,149.95276376232505,15,-0.0021720812655985355,2.6276956275105476,0.33087992668151855
306,0.170954083,1785042957.3341691,162.90940197564663,148.65176545962748,107.85000976920128,12,-0.0026309342501917854,1.8074175342917442,0.23141193389892578
308,0.170954083,1785042957.6145852,154.75331651963157,148.54839887923444,103.94115521758795,15,0.0008379376376979053,2.6286351531744003,0.17453257273882627
310,0.170954083,1785042957.9313338,127.64687915566988,147.52484202906942,123.85570847988129,15,-0.0030525340407621115,0.9675613604485989,0.30681683495640755
312,0.170954083,1785042958.1912901,152.588151139419,148.3153511735752,104.13073283992708,13,-0.0018124439229723066,1.3047135807573795,0.29225650522857904
314,0.170954083,1785042958.4459221,152.14562548914094,148.45430493293645,109.8378511890769,11,-0.0016870274557732046,3.489476040005684,0.19560455717146397
316,0.170954083,1785042958.731074,149.3453373064034,148.26650390671014,118.0181869380176,13,-0.0016378075160901062,1.7563631013035774,0.18973063863813877
318,0.170954083,1785042958.9901178,152.28754505768157,147.92996118395698,110.82494426518679,12,-0.0019948561675846577,0.7748249303549528,0.1933409059420228
320,0.170954083,1785042959.26835,148.11885993813513,148.14128263603024,109.44090281426907,14,-0.0008383833919651806,1.890037089586258,0.21563144586980343
322,0.170954083,1785042959.547222,117.78090903894955,147.42098743251182,150.54391979053617,17,-0.006660091923549771,1.5671619847416878,0.21837071143090725
324,0.170954083,1785042959.810466,137.65242590664923,146.76575393829998,121.70045385602862,14,-0.0034568850533105433,1.5651976615190506,0.2556443437933922
326,0.170954083,1785042960.08554,164.36890210187644,147.169846593647,99.46199563518167,9,-0.0014075029757805169,1.3426803387701511,0.12170788645744324
328,0.170954083,1785042960.341595,140.49924581994728,146.6554389744715,111.86431457847357,10,-0.002560998225817457,1.4488089755177498,0.13844326557591558
330,0.170954083,1785042960.620363,152.72124307102058,147.6055051752001,103.32553386315703,11,-0.005460853804834187,3.703895404934883,0.30218582786619663
332,0.170954083,1785042960.905083,149.65495367702542,147.90644562216073,105.62452213466167,11,-0.004432957852259278,0.614812919870019,0.289760603569448
334,0.170954083,1785042961.161803,138.84407746725464,148.16979688278096,109.14515659958124,13,-0.00358138739829883,1.158224031329155,0.2874166266992688
336,0.170954083,1785042961.420119,149.3855348800656,148.25779800606833,101.7607696801424,14,-0.004604814981576055,1.1548810228705406,0.3421354331076145
338,0.170954083,1785042961.742893,124.61070347563145,147.2696148756781,137.0818543024361,17,-0.0035779121099039912,1.5934011191129684,0.32288227044045925
340,0.170954083,1785042962.025512,157.78823698125322,147.36302721391957,107.81323395483196,17,-0.0010619945751386695,2.184130683541298,0.1533553432673216
342,0.170954083,1785042962.6991181,149.88070750787975,147.97937237953917,114.47485073655844,12,-0.0015389783075079322,1.7556181028485298,0.1166099994443357
344,0.170954083,1785042962.952617,170.51744822267943,148.62612893251892,83.61471531912684,12,-0.0005936034576734528,1.1932887807488441,0.22018212266266346
346,0.170954083,1785042963.206798,142.60482391640298,148.97585085020918,105.34319349750876,14,-0.005461976339574903,2.6492762863636017,0.31303313933312893
348,0.170954083,1785042963.483417,146.026154315983,148.71967845143928,112.53408011049032,13,-0.0022523999214172363,1.2434043511748314,0.18447263166308403
350,0.170954083,1785042963.769587,145.20831651566587,148.44095317709204,107.39478161931038,15,-0.0054442607797682285,1.430809311568737,0.2561238342896104
352,0.170954083,1785042964.024482,164.94610716497513,148.64986070006506,91.38174448162317,13,-0.0031273001804947853,2.0677687004208565,0.28671302273869514
354,0.170954083,1785042964.305006,147.38182674530606,148.85765393022527,118.77038695663214,11,-0.002254092614748515,1.4727904498577118,0.1977422684431076
356,0.170954083,1785042964.5576441,137.8507459799888,148.218339427092,130.5588481388986,13,-0.0006653640884906054,3.193142130970955,0.16677991161122918
358,0.170954083,1785042965.2083871,176.55465386471988,148.51119092208154,77.18734554946423,11,-0.002352786308620125,0.8735013157129288,0.17776243202388287
360,0.170954083,1785042965.517699,145.88096334136148,149.321850323839,105.50271414965391,10,-0.0038694642717018723,1.2146993316709995,0.3619880061596632
362,0.170954083,1785042965.773613,143.9944894173135,149.3814869883586,106.3429590575397,11,-0.004214004497043788,1.9813153520226479,0.3358936719596386
364,0.170954083,1785042966.06159,149.19428908578303,149.22927806994502,108.26501912996173,13,-0.004946566325088497,1.5108204036951065,0.19341322220861912
366,0.170954083,1785042966.315419,149.97642964823297,149.2919764459388,97.82647508382797,14,-0.01000277791172266,1.350263126194477,0.33548205718398094
368,0.170954083,1785042966.571585,137.06081979472376,149.43115575377547,128.45968839153647,17,-0.006004585913615301,2.4100300446152687,0.2816061628982425
370,0.170954083,1785042966.870959,148.44475714461345,149.39894219934268,111.91335723549128,15,-0.0034724046563496813,1.8883234784007072,0.2953923847526312
372,0.170954083,1785042967.125102,163.1565713504574,150.58290374016175,95.05344811454415,13,-0.0019504767114995047,2.3514328971505165,0.24929815903306007
374,0.170954083,1785042967.398734,163.85378208950462,151.35240351529157,82.2011394589208,13,-0.0013654912472702563,1.5258829295635223,0.18144028168171644
376,0.170954083,1785042968.065388,171.7666399363541,151.96032112496587,90.54944576509297,12,-0.005872154943062924,2.2606285735964775,0.24615462124347687
378,0.170954083,1785042968.320504,151.36392800277883,152.53570473840324,111.06935429573059,17,-0.005500255560036749,2.1966964304447174,0.361101184040308
380,0.170954083,1785042968.678715,153.03485876178257,152.34047746916943,99.6689534522593,15,-0.002035277080722153,2.183520369231701,0.2495455453172326
382,0.170954083,1785042968.939747,159.31923623382957,151.89826905469502,99.50329745002091,17,-0.003031848988030106,0.8178565986454487,0.2431484842672944
384,0.170954083,1785042969.2202291,153.55473462045435,152.61073465467334,107.24073953554034,12,-0.004892726778052747,2.609856963157654,0.332934208214283
386,0.170954083,1785042969.503862,160.40864815405033,152.60472457453454,92.99918384850025,13,-0.008394609845709056,1.3659561090171337,0.29590189177542925
388,0.170954083,1785042969.7549272,152.26692191120674,153.59298912124228,97.10094487667084,11,-0.002559396147262305,2.0714529380202293,0.25670091435313225
390,0.170954083,1785042970.051554,128.9636236301362,153.31767122764123,132.3439043983817,10,-0.0004251327191013843,4.46552412211895,0.09612953942269087
392,0.170954083,1785042970.304845,144.89076755717934,153.0018732632591,104.8126507140696,14,-0.003396386746317148,0.510031895712018,0.2577923648059368
394,0.170954083,1785042970.558045,153.5605741431927,152.09784879434804,119.31862382590771,12,-0.004460125201148912,3.728450432419777,0.28750747814774513
