_step,_runtime,_timestamp,train/reward,train/reward_rolling_avg,train/distance,train/consumption,train/actor_loss,train/critic_loss,train/entropy
86,0.17440754,1784955949.733515,145.907574338794,128.76328331387813,121.19835662841797,13,-0.0037825265317223966,1.5406255349516869,0.25328459590673447
88,0.17440754,1784955949.9888508,129.34704073572962,128.36104316110763,145.88049286417663,14,-0.001417672901879996,3.097558468580246,0.17958080489188433
90,0.17440754,1784955950.243628,115.06359823576182,127.56330732220144,174.5269048511982,16,-0.001491827773861587,3.0675618052482605,0.22830102499574423
92,0.17440754,1784955950.551817,141.8031752048078,127.47975612542348,116.22301416099072,13,-0.006507038837298751,1.38223672285676,0.1596978921443224
94,0.17440754,1784955950.857676,150.90009198104812,128.5906324296183,115.57598455250263,12,-0.001430800708476454,2.0344297662377357,0.24429618660360575
96,0.17440754,1784955951.134628,126.43998545175329,128.81483462901514,138.67550463601947,13,-0.006515423650853336,2.323133297264576,0.3215844947844744
98,0.17440754,1784955951.850881,164.6800802737294,129.49086820800966,98.18179784715176,11,-0.007132020953577012,1.5457150377333164,0.2520632725208998
100,0.17440754,1784955952.2186098,117.14843903412283,130.22820577863337,148.7684072330594,15,-0.0014006937271915376,3.2091203927993774,0.2558391569182277
102,0.17440754,1784955952.5746639,128.76239845762572,130.3586410366054,138.4123034775257,12,-0.0014044430281501263,1.707902517169714,0.172619316726923
104,0.17440754,1784955952.8321621,113.09520708109994,130.79560715187455,135.71633122488856,13,-0.0035889278078684583,2.194893106818199,0.27726596035063267
106,0.17440754,1784955953.211214,131.90691126274868,131.04014021655416,134.13280621543527,8,-0.001259156510059256,1.266500849276781,0.13937042094767094
108,0.17440754,1784955953.509541,147.50537508182396,131.435492547194,117.36788618564606,11,-0.0021129365195520222,1.2663050517439842,0.1863175518810749
110,0.17440754,1784955953.8184,125.21753436735666,131.76528795901586,136.86000690609217,11,-0.003259022021666169,1.2335713431239128,0.24982759077101946
112,0.17440754,1784955954.087007,148.1589713974377,133.7117650435173,123.73491181060672,13,-0.002733401212026365,2.9892629757523537,0.24366579484194517
114,0.17440754,1784955954.3795881,125.94934417592597,133.74300730337956,133.57096780091524,12,-0.003923745345673524,1.2893217131495476,0.2725976640358567
116,0.17440754,1784955954.645817,150.34434830826615,134.07302640834013,101.39367058500648,10,-0.004306315473513678,1.1407125480473042,0.2751441542059183
118,0.17440754,1784955954.949486,134.2233943128161,134.20259660326758,118.63176691532135,18,-0.003211841802112758,0.8649691008031368,0.2781387362629175
120,0.17440754,1784955955.21751,135.97512354873382,133.7117318826575,118.0434285029769,17,-0.0037520911428146064,1.8891678899526596,0.26655590906739235
122,0.17440754,1784955955.477185,154.15516031303434,134.4986704012612,105.06460905820131,13,-0.004071879156981595,1.9902249053120613,0.22737986128777266
124,0.17440754,1784955955.778902,135.5061486545519,135.87867159039314,152.92363471537828,12,0.0006891484372317791,2.05693269520998,0.18275711964815855
126,0.17440754,1784955956.0559518,142.91320811665645,136.04551112821972,125.17628266662359,11,-0.000925685882975813,1.3173571079969406,0.10867072269320488
128,0.17440754,1784955956.320035,130.24783463921028,136.01806285190034,126.82023118436337,10,-0.0047191928897518665,1.3478204607963562,0.290632339194417
130,0.17440754,1784955956.60959,160.45218682517492,136.04312601175195,89.79205519333482,13,0.003136104787699878,1.417689684778452,0.27565012872219086
132,0.17440754,1784955956.868574,121.24755011709154,135.66035779305517,153.41950625553727,18,-0.0017379848286509514,3.468186005949974,0.23873900528997183
134,0.17440754,1784955957.1740239,158.37191248125333,135.84367407383132,109.6774070225656,12,-0.004370559872768354,1.7373747453093529,0.17581626679748297
136,0.17440754,1784955957.457991,151.5639955858436,136.2280344461365,114.68001164123416,10,-0.0019378510187380016,0.5686835441738367,0.23109902907162905
138,0.17440754,1784955957.734656,136.5158747542026,137.11305479497503,116.87897542119026,15,0.00045924117148388177,2.2289026007056236,0.28107406571507454
140,0.17440754,1784955958.018263,135.7706064264355,138.43282805323187,122.83469185233116,10,-0.002562827547080815,0.7897529490292072,0.2294369712471962
142,0.17440754,1784955958.290533,127.76180488030252,138.1442338027029,129.4979003034532,12,-0.0015638742042938247,1.7181211039423943,0.11665402399376035
144,0.17440754,1784955958.57479,146.42572244700636,138.42065684205335,112.28379236906767,18,-0.0019257782405475155,1.162374708801508,0.23440108727663755
146,0.17440754,1784955958.856729,120.47469291580221,137.80436578568717,158.5493893660605,13,-0.00128061359282583,1.4658638462424278,0.1208118200302124
148,0.17440754,1784955959.133281,128.67635822012335,137.00601903377117,140.76813885755837,12,-0.0026787978131324053,0.5935971550643444,0.2375944647938013
150,0.17440754,1784955959.432209,145.56105229144808,137.6159756683218,104.3112464249134,11,-0.001781724495231174,0.699690330773592,0.2346287379041314
152,0.17440754,1784955959.692208,140.7926355180695,137.73641222795575,111.39336303062737,14,-0.00025409588124603033,1.845293216407299,0.23934468440711498
154,0.17440754,1784955959.950114,131.39213219103848,137.96182619692433,137.44825173914433,17,0.0067128760274499655,3.060676172375679,0.2500012060627341
156,0.17440754,1784955960.240285,140.8057406601571,138.2859122826114,121.7438742518425,17,-0.0024363032425753772,1.2381018623709679,0.234802158549428
158,0.17440754,1784955960.5012338,134.26759967466356,138.36513611403453,132.38980241119862,15,-0.0034337990218773484,2.4377255514264107,0.18565964233130217
160,0.17440754,1784955960.764802,132.04902759762206,138.35379856950132,138.43758185952902,15,-0.002469435421517119,2.236921064555645,0.26695014350116253
162,0.17440754,1784955961.054871,129.59546733094948,137.6791273634727,133.15911424160004,16,-0.008520625997334719,1.8157655894756317,0.1974664432927966
164,0.17440754,1784955961.321256,157.45635520497785,138.22605605766353,107.69860852882266,12,-0.0007361436728388071,1.768738679587841,0.1558845997788012
166,0.17440754,1784955961.6073332,160.36450643338256,138.78039118054915,97.77282873168588,14,-0.004844540962949395,2.1873661056160927,0.17732649948447943
168,0.17440754,1784955961.87158,158.7521200344623,138.941805849888,105.98140213638544,9,-0.00026249657094012946,1.5290933400392532,0.2167421793565154
170,0.17440754,1784955962.134707,125.27044486248589,139.90146525633847,142.04705552756786,16,-0.0031666277936892584,1.2971468828618526,0.30501698702573776
172,0.17440754,1784955962.4192069,142.56474722643003,139.2087875746169,128.7105523692444,12,-0.005340053699910641,2.6057140342891216,0.2471723547205329
174,0.17440754,1784955962.680455,122.60263668882784,138.82816216648794,143.9869723469019,14,-0.0018501147569622844,2.9455009028315544,0.1740443194285035
176,0.17440754,1784955963.441695,154.5892389294348,139.72413112958225,104.72182367369533,13,-0.005173754601855762,2.3620934262871742,0.29798140097409487
178,0.17440754,1784955963.7282681,153.32692433543602,140.61902689148917,110.62676591053605,16,-0.0037279903335729614,2.3125205636024475,0.17522624228149652
180,0.17440754,1784955963.99101,124.90566405726314,140.35578616734915,141.45882354676723,19,-0.0052966304938308895,0.6879394128918648,0.21298013348132372
182,0.17440754,1784955964.2773,128.2113963937802,140.6418328016403,131.12694819271564,12,-0.001844124315539375,0.9275937005877495,0.23037078510969877
184,0.17440754,1784955964.550445,147.02034392100475,140.7347608019318,116.660937551409,12,-0.0011837041820399463,1.329192690551281,0.08491376833990216
186,0.17440754,1784955964.824885,146.04590083383118,141.050042875984,117.64014403522015,12,-0.0008885521965567023,1.7136409394443035,0.15509174019098282
188,0.17440754,1784955965.106721,162.76589789192604,141.55237315062976,88.04903116077185,12,-0.0034442117903381586,0.9191084876656532,0.205367898568511
190,0.17440754,1784955965.3718212,151.76385495891782,141.46111369684036,106.68733314611018,13,-0.004234559484757483,1.7723303511738777,0.1664453111588955
192,0.17440754,1784955965.641228,136.8222635956358,142.17866912733112,116.2767774052918,18,-0.001253251131856814,1.4012263640761375,0.23342989198863506
194,0.17440754,1784955965.9283042,148.79688539884057,142.33357976249067,119.50724401324987,14,-0.002446344296913594,2.0498790070414543,0.24518323969095945
196,0.17440754,1784955966.1851368,141.37611552082748,143.14970443450568,118.33267064392567,11,-0.002874197904020548,1.3883045762777328,0.13724521547555923
198,0.17440754,1784955966.483616,155.25705421299637,144.43591547479443,105.00488280504942,14,-0.004453251152881421,1.6628177911043167,0.1245674416422844
200,0.17440754,1784955966.750669,160.34273247984606,144.57572913472907,92.8702740073204,13,-0.0017696934519335628,0.9683509916067123,0.19136879593133926
202,0.17440754,1784955967.021534,151.33354030586145,144.63295808579952,95.93244901299477,13,-0.0010810004896484315,0.9810287244617939,0.21647676080465317
204,0.17440754,1784955967.311386,147.68694513641822,144.89589046047976,108.87754110991955,15,-0.002033936674706638,1.3817609027028084,0.18455737456679344
206,0.17440754,1784955967.571369,147.753168655448,145.02489375552125,120.5121323466301,11,-0.0007842091436032206,2.3921523317694664,0.14171505207195878
208,0.17440754,1784955967.836352,144.22289398129215,145.4903360207944,122.20608884841204,11,-0.002630538772791624,1.5592414066195488,0.1974063878878951
210,0.17440754,1784955968.1244211,137.62331346596696,145.66889101028602,130.8394015133381,9,-0.011453500017523766,1.2574435658752918,0.41170793399214745
212,0.17440754,1784955968.386206,140.4022425469519,146.38519251539364,116.10255736112595,9,-0.0013835905119776726,2.9853096306324005,0.1234857109375298
214,0.17440754,1784955969.0458722,126.5855230290654,146.32158014329346,124.65242744982243,10,-0.007775026489980519,1.6895922273397446,0.18041975423693657
216,0.17440754,1784955969.306935,118.91450641151704,145.79422866129553,145.93984249606729,19,-0.0005456653307192028,2.9456232637166977,0.2994663678109646
218,0.17440754,1784955969.660086,149.67142446692188,146.20233701450664,105.07462356984615,14,-0.0015886268811300397,3.0386340096592903,0.1687255511060357
220,0.17440754,1784955969.9508228,145.55158634128577,146.76753736207138,113.87279948964715,15,-0.001523801765870303,1.1337919309735298,0.19418312329798937
222,0.17440754,1784955970.219709,155.32943794052042,147.52204982494698,105.93711327761412,11,-0.0028316216776147485,0.36002617329359055,0.19805677980184555
224,0.17440754,1784955970.485704,145.97170046641887,147.7928776910821,113.31178382970393,14,-0.0026504489360377192,1.5084297768771648,0.1889660833403468
226,0.17440754,1784955970.7728572,149.44939597394995,146.82328484764673,109.26655546203256,14,-0.003349624515976757,2.420569323003292,0.20866672694683075
228,0.17440754,1784955971.143276,155.27175673903514,147.08241993418505,99.14579576905817,12,-0.0007851961418054998,1.9145522862672806,0.11321499012410641
230,0.17440754,1784955971.43312,150.424265755887,147.51846417608292,118.26341814547777,13,-0.0020712458062916994,1.1533613838255405,0.16956266574561596
232,0.17440754,1784955971.6941051,143.58892482240694,147.8679057111575,128.77653752453625,16,0.0016015799483284354,3.0711506381630898,0.22010499238967896
234,0.17440754,1784955971.9647338,133.63742250483497,147.67136104493449,115.9939103871584,13,-0.0025211365427821875,1.4683907590806484,0.16973229683935642
236,0.17440754,1784955972.2480378,151.72532439300238,146.83561694730915,119.51807131618261,12,-0.0019707517349161208,2.2904350832104683,0.13611129857599735
238,0.17440754,1784955972.512379,148.8022292087147,146.86249479033606,107.14076333120465,16,-0.0017976894159801304,1.3175916820764542,0.16856574174016714
240,0.17440754,1784955972.774647,142.8568600343519,146.78536335587611,121.37614427041262,15,-0.001489671238232404,2.1122956722974777,0.21053649857640266
242,0.17440754,1784955973.0658848,121.21977808325651,145.87060627393817,144.340308861807,19,-0.0006924835033714771,2.8185396790504456,0.20561237446963787
244,0.17440754,1784955973.3324318,141.9205208555305,145.20827376515965,120.78040866553783,13,-0.002260533277876675,3.74030140042305,0.14950023218989372
246,0.17440754,1784955973.623347,144.00467908124847,145.42049368996132,107.40871907770634,12,-0.0024192348355427384,0.7806052975356579,0.21111636329442263
248,0.17440754,1784955973.994284,154.17224390285372,144.75260766594894,111.04557900130749,14,-0.007509534843848087,1.3632771521806717,0.08702301979064941
250,0.17440754,1784955974.690986,134.59361695722384,144.20278536495132,125.54722246527672,9,-0.001777605852112174,0.7134892884641886,0.17779874615371227
252,0.17440754,1784955974.990179,146.50493154203653,143.92763454741737,110.9011897072196,10,9.760120883584023e-05,1.1699705496430397,0.11837129527702928
254,0.17440754,1784955975.247381,145.88659287699903,144.49617901782128,114.12332706525922,10,-0.009894110946333967,1.2628176473081112,0.23877686355262995
256,0.17440754,1784955975.504419,152.07352014929123,144.45450338610382,105.9174125790596,15,-0.002555073078838177,1.2690207213163376,0.21924882009625435
258,0.17440754,1784955975.7913878,149.5399413630885,143.95107823684407,104.7379087433219,14,0.0020211146911606193,2.233710929751396,0.17094280757009983
260,0.17440754,1784955976.059232,126.65687139442879,143.45365023595474,140.9291680045426,17,-0.0025282418355345726,1.4468496590852737,0.09654181217774749
262,0.17440754,1784955976.34586,143.01517889106717,143.52082602633027,109.41632433980703,12,-0.002956888609332964,1.5481433272361755,0.23669806960970163
264,0.17440754,1784955976.6069849,155.69473480617728,143.60672365795836,106.40168640762568,9,-0.0020837664778809994,1.1494714096188545,0.1922689499333501
266,0.17440754,1784955976.866,155.22140225744218,144.36712577486838,104.96972877532244,14,0.0005320298951119184,2.8575174063444138,0.26561709959059954
268,0.17440754,1784955977.154262,148.11282580990508,144.12830856407035,109.45328865945339,12,-0.002761296520475298,0.7760179936885834,0.18454465828835964
270,0.17440754,1784955977.409666,148.20254950425164,143.72198494168123,108.20749995112419,12,-0.002663439663592726,1.1135701388120651,0.08382034255191684
272,0.17440754,1784955977.664416,152.11449544249973,144.0916832864125,107.67428517341614,12,-0.0017563060973770916,2.443515256047249,0.18566998187452555
274,0.17440754,1784955977.947777,145.0230307688161,143.85657935799335,115.70080779492855,11,-0.0009184404043480754,1.279429417103529,0.09064329508692026
276,0.17440754,1784955978.2054138,154.4411683831789,144.1629164701645,117.86240672320127,14,-0.0013255109952297062,0.4621962569653988,0.11848308332264423
278,0.17440754,1784955978.488168,166.6754996092503,144.42302057601276,96.04205222800374,10,-0.001547371328342706,1.581029299646616,0.14449700247496367
280,0.17440754,1784955978.745516,155.2480578232432,144.63707224553397,105.07463715597987,12,-0.0016095255850814283,1.669992059469223,0.13769766129553318
282,0.17440754,1784955978.999221,149.33453069956317,145.00439135694873,121.80403455346823,14,-0.004010758828371763,2.0676156505942345,0.19846909027546644
284,0.17440754,1784955979.27976,151.55045653501247,145.4050242792995,103.1416537174955,15,-0.0028164079994894564,0.9616732969880104,0.08213484799489379
286,0.17440754,1784955979.536124,159.37770080533036,146.30014414951356,94.01632571220398,15,-0.001177294208901003,1.1770817749202251,0.13290193863213062
288,0.17440754,1784955979.78978,161.09007805447698,146.24790094095528,100.95761059224606,12,-0.0015021428698673844,1.1306228823959827,0.07727322913706303
290,0.17440754,1784955980.08448,150.99409432596863,146.29830406614224,105.4215682297945,13,-0.0013320345897227526,0.8740579467266798,0.2149814134463668
292,0.17440754,1784955980.3689759,145.59634019991833,147.10210381990433,123.63830238580704,13,-0.0020515868382062763,1.6995576471090317,0.1146142459474504
294,0.17440754,1784955980.6617641,149.9407676080882,147.02511368383915,121.41995041072369,10,-0.004486603960685898,0.7818930149078369,0.048112709540873766
296,0.17440754,1784955980.91903,169.21380970245295,147.48000123641378,93.87881393358111,9,-0.001586958736879751,0.9652850441634655,0.1516549549996853
298,0.17440754,1784955981.594597,154.56798720979398,148.5870934952023,104.19459546357393,11,-0.003682774266053457,0.9971541836857796,0.19380404334515333
300,0.17440754,1784955981.877287,149.04794303988092,149.6520037815135,109.94267040491104,10,-0.0002956125099444762,1.3689270690083504,0.1079273740760982
302,0.17440754,1784955982.139342,156.14626961123616,150.14096184806493,106.0546488687396,18,-0.003085168922552839,1.1255267672240734,0.24207169003784657
304,0.17440754,1784955982.3985238,147.7834335858515,149.88776588425154,96.38843850232661,15,-0.0049964385107159615,1.2902774959802628,0.23982073180377483
306,0.17440754,1784955982.6815329,153.76520407089424,149.96586765101313,108.06982358172536,13,-0.0019608307629823685,2.316773124039173,0.1372397351078689
308,0.17440754,1784955982.939754,155.2777173000681,150.5208872374362,104.01282065734267,14,0.003387818665942177,4.836696520447731,0.16090883407741785
310,0.17440754,1784955983.221055,149.92151330568942,151.4682192930018,103.14956083893776,15,-0.003612025873735547,1.3981884606182575,0.09665904520079494
312,0.17440754,1784955983.479445,164.83113569477536,152.25600320031302,100.73186729103327,10,0.0005883426056243479,1.1640412621200085,0.17307824408635497
314,0.17440754,1784955983.737695,156.49555959627207,152.27268353331297,105.03635508194566,14,-0.0023479019291698933,4.143355637788773,0.10069437325000763
316,0.17440754,1784955984.0187562,126.7955833354297,151.84180915631134,138.51505982130766,13,-0.002131277884473093,7.80867525935173,0.13330153189599514
318,0.17440754,1784955984.275978,159.53492740026087,152.3275879270385,98.34338132664561,14,-0.0022744061425328255,1.3274799808859825,0.22701736725866795
320,0.17440754,1784955984.5354729,132.72795046697541,152.32611095496665,121.21473030000925,19,-0.002946303109638393,1.963674046099186,0.1977793648838997
322,0.17440754,1784955984.818053,164.8920425154398,152.46518825035437,92.49437821656466,14,0.0004365533241070807,1.4102100990712643,0.10930211376398802
324,0.17440754,1784955985.0750022,145.9335823659037,152.8720863707881,117.62734151259065,12,-0.005992119753500447,1.5611211992800236,0.31431684643030167
326,0.17440754,1784955985.3568761,158.41801397605087,153.22063252923223,96.9518546834588,15,-0.000841859815409407,1.0293760634958744,0.13815458910539746
328,0.17440754,1784955985.613214,152.3841440408077,153.06770454706788,100.67054564505816,14,-0.003706478513777256,0.6017915289849043,0.24600044451653957
330,0.17440754,1784955985.872243,169.78485067956777,153.26016721358414,92.51184810698032,12,-0.0027768253348767757,2.464529514312744,0.13609454734250903
332,0.17440754,1784955986.153367,138.44682752198977,152.89616498253258,118.7469888702035,9,-0.0005688085802830756,1.3646638058125973,0.08676575450226665
334,0.17440754,1784955986.412811,166.0988730154016,153.13590685455756,80.33780536614358,12,-0.0006102270272094756,1.220932587981224,0.11401729797944427
336,0.17440754,1784955986.670246,163.09348315000767,153.3355574391892,89.42972584441304,13,-0.0008119652047753334,2.276150308549404,0.13024462945759296
338,0.17440754,1784955987.010296,160.41469265358364,153.9659120711588,96.31753120571375,10,-0.000704351972672157,1.3538826629519463,0.24188684858381748
340,0.17440754,1784955987.2941802,139.20833097250016,153.68740007112237,117.60321612283587,13,-0.004359367158031091,1.940019741654396,0.22172380611300468
342,0.17440754,1784955987.605909,145.28547558174637,153.66614752651344,105.33752237726003,14,-0.00231059140060097,1.357707567512989,0.14742712257429957
344,0.17440754,1784955987.8921,170.51592593045035,154.57470250800688,86.56785856932402,9,-0.000917762634344399,0.8196573592722416,0.08985001407563686
346,0.17440754,1784955988.5499048,177.79962851524022,154.69942658939658,86.88559804856777,9,-0.0043035876005887985,1.6330890394747257,0.3007181938737631
348,0.17440754,1784955988.8650172,149.823065615245,153.74756792052918,101.9984277561307,11,-0.008014621620532125,0.5982863418757915,0.19193855300545692
350,0.17440754,1784955989.136039,153.64999271108,153.4747644743815,108.1374396160245,11,-0.002607594768051058,0.5402912357822061,0.18312590289860964
352,0.17440754,1784955989.528076,144.15188391460143,153.19980193297528,114.23541605100036,15,-0.0018455863682902418,1.3822551369667053,0.16523452568799257
354,0.17440754,1784955989.810195,164.24501280040542,153.61954500929943,107.32047375105321,8,-0.0014224214246496558,2.417689584195614,0.10743294330313802
356,0.17440754,1784955990.0654871,152.9777466681257,153.80020197634235,99.02602523565292,14,-0.003972429170971736,1.1145641058683395,0.3066168911755085
358,0.17440754,1784955990.344724,158.5163529589132,154.21937562379878,88.67718130350113,11,-0.006252859020605683,0.5197765659540892,0.18198869284242392
360,0.17440754,1784955990.600874,153.7798715870006,154.66230632614983,104.19355766102672,11,-0.001768201997037977,1.1329130120575428,0.14868077542632818
362,0.17440754,1784955990.855422,170.04339414004343,154.35095143633114,91.49213176034391,12,-0.008176058530807495,0.9646754898130894,0.34722409024834633
364,0.17440754,1784955991.134872,169.31298136069893,154.53832757322465,100.63927350565791,15,-0.00327778936480172,2.151387259364128,0.17743298690766096
366,0.17440754,1784955991.391859,123.6026742895836,154.17633462510474,125.68503943830729,15,-0.010733149712905288,3.258250132203102,0.302084906026721
368,0.17440754,1784955991.6458318,140.31667214867872,153.7508088194268,113.8245624229312,12,-0.0002448899031151086,1.898454762995243,0.13003241829574108
370,0.17440754,1784955991.9211252,137.46762598533965,153.71415863534784,118.97741757333279,13,-0.002474149107001722,2.310057707130909,0.20171309728175402
372,0.17440754,1784955992.2235909,158.37914239946167,153.54401172208284,108.9419005215168,11,-0.002167831640690565,2.660954788327217,0.12251804722473025
374,0.17440754,1784955992.51262,155.6005624469501,153.79782331112324,93.5586121622473,15,-0.0015814770013093948,1.6964838951826096,0.19963733106851578
376,0.17440754,1784955992.7974641,146.22444932996382,153.76889760520754,125.17634632438421,10,0.00012610704288817942,2.4612781405448914,0.052404411137104034
378,0.17440754,1784955993.127848,162.29956682252336,153.73370782886172,98.83659369684756,11,-0.002701273187994957,1.5797240659594536,0.12044980609789491
380,0.17440754,1784955993.410729,125.94080665233898,152.6861333157842,129.40249104052782,16,0.0012779762037098408,3.9106546342372894,0.19509816356003284
382,0.17440754,1784955993.669869,159.49957420971222,153.42867564613346,96.65366961807013,10,-0.0013387657527346164,1.1008927337825298,0.12141375243663788
384,0.17440754,1784955993.927238,147.0231673390902,153.12029569867104,117.79401334188879,11,-0.0008682181942276657,3.5240996032953262,0.094423683360219
386,0.17440754,1784955994.209461,162.71884511008977,152.76786101981872,99.12394939363003,9,-0.0034523181238910183,0.6201168429106474,0.26954334042966366
388,0.17440754,1784955994.469467,167.3243783246554,152.4288045504102,90.24964801222086,10,-0.0037120579509064555,2.4971984550356865,0.1610887600108981
390,0.17440754,1784955994.755181,163.1694691662064,153.48813974309755,96.7033672798425,11,0.00021618616301566362,1.603384293615818,0.1913314750418067
392,0.17440754,1784955995.0113869,155.45815651862426,153.39574534451793,106.20392337441444,11,-0.004022849432658404,1.4212877005338669,0.16780806239694357
