_step,_runtime,_timestamp,train/reward,train/reward_rolling_avg,train/distance,train/consumption,train/actor_loss,train/critic_loss,train/entropy
2,0.235172332,1784956249.6367779,-1755.561858339534,-2316.619748262344,1976.3221426457167,136,-0.007004128478001803,3591.299270629883,0.6926177218556404
4,0.235172332,1784956250.3059158,-695.3667532386766,-2026.9034173699558,1279.6067363619804,98,-0.012126074871048331,831.9617729187012,0.6467129699885845
6,0.235172332,1784956251.551799,-289.72925594038156,-1479.4612673511722,859.0548900291324,62,-0.012233332439791411,190.887225151062,0.4125319551676512
8,0.235172332,1784956252.7174919,8.233619306159687,-1115.5144435610234,346.88253389298916,31,0.0008552347426302731,8.32749429345131,0.38599883019924164
10,0.235172332,1784956253.397247,47.49839882333434,-889.8164835681149,291.79845014587045,29,-7.495281170122325e-05,12.7255277633667,0.4047456793487072
12,0.235172332,1784956254.500364,85.98932479450862,-728.5658169370832,234.56971695274115,22,-0.009437259897822514,3.6107634007930756,0.2250206982716918
14,0.235172332,1784956255.683991,120.0240245966287,-607.3591732728024,167.26109685003757,14,-0.005664825963322073,15.297728717327118,0.16363383457064629
16,0.235172332,1784956256.4393952,141.65084748117533,-516.5207700332295,117.75427582859993,9,-0.0020428198913577944,16.861981749534607,0.17747703660279512
18,0.235172332,1784956256.744586,113.37773074538556,-445.17623195955014,143.96931142359972,7,-0.0012665329413721338,4.980802670121193,0.15340646728873253
20,0.235172332,1784956257.434912,160.15765852827022,-386.0680373604578,111.9103943258524,9,-0.002330844465177506,16.816555440425873,0.18840400595217943
22,0.235172332,1784956257.734834,130.7038036035072,-338.9801444858603,170.2833088338375,11,-0.002880986350646708,10.845990002155304,0.1813888754695654
24,0.235172332,1784956257.987863,140.07061262044454,-299.6784053910053,115.29932259768248,9,-0.0017101132762036286,4.988432928919792,0.1486045317724347
26,0.235172332,1784956258.238074,94.09212050232743,-268.8452257765676,167.41077579557896,8,-0.0018085275660268962,19.446434676647186,0.1623438373208046
