_step,_runtime,_timestamp,train/reward,train/reward_rolling_avg,train/distance,train/consumption,train/actor_loss,train/critic_loss,train/entropy
2,0.219346543,1784956599.311784,-899.8563273872506,-1421.968373611525,1406.1444865614176,98,-0.011883767321705818,1119.9935455322266,0.6314885839819908
4,0.219346543,1784956600.379065,-285.62850102365377,-894.5459970543392,841.6807400286198,62,-0.012403074564645067,234.1720676422119,0.47815448977053165
6,0.219346543,1784956601.605344,-44.17453334661275,-612.9325055276606,455.1713105663657,45,-0.008242902113124728,14.304499566555023,0.3491268362849951
8,0.219346543,1784956602.396839,21.693664072825932,-451.58688957372044,316.86831494420767,32,-0.003297745031886734,8.912157356739044,0.3736067917197943
10,0.219346543,1784956603.580218,101.18535838894728,-346.10059248031973,174.77382254600525,19,-0.008010354358702898,7.770720034837723,0.3081889543682337
12,0.219346543,1784956604.4378939,118.04575778498995,-268.05755394798,152.07385393977165,12,-0.002328943111933768,14.569946527481079,0.14826653711497784
14,0.219346543,1784956604.7214122,105.77517954766044,-213.43057185077797,162.4012397378683,11,-0.001285930375161115,6.196670204401016,0.12816200032830238
16,0.219346543,1784956605.790727,134.5437814923039,-170.40159181295292,138.24462592601776,10,-0.0033313767635263503,6.480952113866806,0.153938390314579
18,0.219346543,1784956606.135968,120.53062998381678,-140.06346125477364,142.92753271758556,5,-0.001678252658166457,7.433792293071747,0.14651228114962578
20,0.219346543,1784956606.401144,104.99018099910576,-116.11167206766837,152.2557831481099,7,-0.0014562740689143538,11.652346551418304,0.12319207657128572
22,0.219346543,1784956607.146113,123.28972668351821,-93.68901807145998,126.31739601120353,8,-0.0012687106500379741,7.192130893468857,0.15815346408635378
24,0.219346543,1784956607.4159172,127.07690931762136,-75.72747794955161,133.09377881884575,13,-0.002851401688531041,1.8341422900557518,0.21802285872399807
26,0.219346543,1784956608.0248399,140.80563802439434,-59.765592583883866,111.98925144365057,9,-0.0013217514788266271,19.713556706905365,0.18627499975264072
28,0.219346543,1784956608.3401952,122.2756279329756,-47.765386454008755,172.94531559199095,12,-0.001482753868913278,8.651431322097778,0.10043643554672599
30,0.219346543,1784956608.59344,118.01203228690937,-36.15201851929848,134.81808254867792,14,-0.0020508664892986417,3.1082687079906464,0.2140357308089733
